""	"tw"	"ira"	"e401"	"nifa"	"inc"	"hmort"	"hval"	"hequity"	"educ"	"male"	"twoearn"	"nohs"	"hs"	"smcol"	"col"	"age"	"fsize"	"marr"
"1253"	4200	0	0	200	17418	16000	20000	4000	9	0	1	1	0	0	0	63	2	1
"1254"	-9711	0	0	500	56529	118011	120000	1989	12	0	1	0	1	0	0	37	2	1
"1255"	193175	16000	0	26000	21996	0	150000	150000	12	0	0	0	1	0	0	47	2	0
"1256"	164000	8000	0	4000	38868	73000	225000	152000	11	0	0	1	0	0	0	40	4	1
"1257"	34553	0	0	1253	30294	0	35000	35000	11	0	1	1	0	0	0	63	3	1
"1258"	31519	0	0	1619	5391	0	30000	30000	10	0	0	1	0	0	0	60	1	0
"1259"	5466	0	0	350	12750	0	0	0	12	0	0	0	1	0	0	28	4	0
"1260"	54411	13000	0	35950	48300	0	0	0	18	0	0	0	0	0	1	43	1	0
"1261"	4679	0	0	0	22683	0	0	0	16	0	0	0	0	0	1	25	1	0
"1262"	78550	0	0	0	21420	0	75000	75000	13	0	0	0	0	1	0	47	1	0
"1263"	-55	0	0	0	9693	0	0	0	12	0	0	0	1	0	0	44	4	0
"1264"	47499	16500	0	20999	65949	90000	100000	10000	15	0	1	0	0	1	0	38	2	1
"1265"	5000	0	0	0	15690	0	0	0	9	0	1	1	0	0	0	30	5	1
"1266"	130499	13000	0	1999	50835	99000	215000	116000	12	0	1	0	1	0	0	42	4	1
"1267"	30400	5000	0	2000	42330	52000	75000	23000	12	0	1	0	1	0	0	36	5	1
"1268"	0	0	0	0	9864	0	0	0	12	0	0	0	1	0	0	48	1	0
"1269"	500	0	0	0	9990	0	0	0	12	0	0	0	1	0	0	53	1	0
"1270"	66500	0	0	0	8190	0	25000	25000	12	0	0	0	1	0	0	57	2	1
"1271"	58600	0	0	35300	46632	38000	38000	0	12	0	0	0	1	0	0	50	2	1
"1272"	-3846	0	0	4	30834	0	0	0	14	0	0	0	0	1	0	25	3	0
"1273"	850	0	0	500	100026	0	0	0	8	1	0	1	0	0	0	28	2	0
"1274"	-3900	0	0	750	12555	0	0	0	16	0	0	0	0	0	1	25	2	0
"1275"	33844	0	0	200	8406	10000	40000	30000	13	0	0	0	0	1	0	38	3	1
"1276"	4550	200	0	700	36000	0	0	0	18	0	0	0	0	0	1	47	2	0
"1277"	63600	2000	0	2000	33681	0	60000	60000	12	0	1	0	1	0	0	55	5	1
"1278"	10662	1000	0	300	15315	0	0	0	12	1	0	0	1	0	0	26	1	0
"1279"	-2500	0	0	5500	123246	0	0	0	16	0	1	0	0	0	1	42	3	1
"1280"	21354	0	0	21000	109608	32900	48000	15100	18	1	1	0	0	0	1	33	4	1
"1281"	500	0	0	0	8400	0	0	0	12	0	0	0	1	0	0	36	2	0
"1282"	78168	0	0	11568	43053	68000	135000	67000	16	0	0	0	0	0	1	37	2	1
"1283"	-583	0	0	0	16320	0	0	0	11	0	0	1	0	0	0	32	3	1
"1284"	31200	0	0	3200	66603	52000	85000	33000	12	0	1	0	1	0	0	52	3	1
"1285"	4100	1300	0	2800	50634	0	0	0	14	1	1	0	0	1	0	40	3	1
"1286"	68650	0	0	350	18564	100000	170000	70000	14	0	0	0	0	1	0	48	2	0
"1287"	10665	0	0	10	14373	0	10000	10000	13	1	0	0	0	1	0	40	2	0
"1288"	8055	2000	0	5500	26391	0	0	0	17	1	0	0	0	0	1	37	1	0
"1289"	223599	35000	0	92499	77730	32000	100000	68000	12	0	1	0	1	0	0	44	4	1
"1290"	83962	7900	0	50200	32250	52000	55000	3000	14	0	0	0	0	1	0	45	2	0
"1291"	710	0	0	750	39891	0	0	0	15	0	0	0	0	1	0	31	2	1
"1292"	-4815	0	0	185	29976	39000	39000	0	12	0	0	0	1	0	0	36	3	1
"1293"	2831	2000	0	126	21603	0	0	0	16	0	0	0	0	0	1	37	1	0
"1294"	75035	0	0	35	22440	0	70000	70000	6	0	1	1	0	0	0	57	5	1
"1295"	22250	0	0	250	29766	53000	75000	22000	14	0	0	0	0	1	0	27	2	1
"1296"	600	0	0	1200	16980	0	0	0	12	0	1	0	1	0	0	60	4	1
"1297"	234048	55000	0	138748	14025	0	0	0	16	0	0	0	0	0	1	38	3	1
"1298"	253600	25000	0	28600	76362	22000	200000	178000	15	0	1	0	0	1	0	38	5	1
"1299"	62200	2500	0	4500	46140	35000	89000	54000	16	0	1	0	0	0	1	39	2	1
"1300"	72049	0	0	49	13497	0	72000	72000	10	0	0	1	0	0	0	64	4	0
"1301"	39999	0	0	4999	39720	0	35000	35000	12	0	0	0	1	0	0	48	4	1
"1302"	80850	0	0	100	4635	0	80000	80000	14	0	0	0	0	1	0	61	2	0
"1303"	-3084	0	0	1250	37200	0	0	0	16	0	0	0	0	0	1	25	1	0
"1304"	-10397	0	0	3	9150	0	0	0	10	0	0	1	0	0	0	33	9	1
"1305"	50761	0	0	800	48651	22500	58000	35500	18	0	0	0	0	0	1	38	2	0
"1306"	48600	0	0	23500	24642	150000	160000	10000	16	0	0	0	0	0	1	36	4	1
"1307"	17900	0	0	0	6075	7000	21000	14000	10	0	0	1	0	0	0	46	4	1
"1308"	0	0	0	0	13794	0	0	0	12	0	0	0	1	0	0	28	4	1
"1309"	15500	0	0	0	5943	42000	57000	15000	7	1	0	1	0	0	0	27	1	0
"1310"	335000	20000	0	80000	31512	0	234000	234000	12	1	0	0	1	0	0	54	2	0
"1311"	4683	0	0	230	10710	0	0	0	12	0	0	0	1	0	0	28	2	0
"1312"	53500	7000	0	20500	44595	96000	125000	29000	14	0	0	0	0	1	0	36	2	1
"1313"	0	0	0	0	21420	0	0	0	8	0	0	1	0	0	0	31	4	1
"1314"	0	0	0	0	8415	0	0	0	12	0	0	0	1	0	0	30	2	0
"1315"	90999	28000	0	7799	68169	150000	200000	50000	18	0	1	0	0	0	1	32	4	1
"1316"	370000	0	0	26000	60396	30000	300000	270000	16	1	0	0	0	0	1	46	3	1
"1317"	-800	0	0	0	7968	0	0	0	7	0	0	1	0	0	0	38	4	1
"1318"	4116	0	0	0	33864	64000	66000	2000	15	0	0	0	0	1	0	27	1	0
"1319"	1000	0	0	0	9780	0	0	0	12	0	0	0	1	0	0	32	1	1
"1320"	900	0	0	900	16110	0	0	0	12	0	0	0	1	0	0	38	6	0
"1321"	198248	0	0	68248	103455	90000	190000	100000	14	1	0	0	0	1	0	44	1	0
"1322"	30600	0	0	600	26880	0	25000	25000	8	0	0	1	0	0	0	52	2	1
"1323"	582700	0	0	200	33567	0	300000	300000	12	0	0	0	1	0	0	49	3	1
"1324"	83379	26781	0	5098	48069	88000	130000	42000	18	0	1	0	0	0	1	43	4	1
"1325"	-1200	3500	0	300	25506	0	0	0	12	0	0	0	1	0	0	40	1	0
"1326"	58049	6000	0	12499	29526	71900	110000	38100	12	0	0	0	1	0	0	44	4	0
"1327"	94100	0	0	500	25155	0	90000	90000	12	0	1	0	1	0	0	39	3	1
"1328"	75981	6000	0	5481	13179	150000	215000	65000	12	0	0	0	1	0	0	43	4	1
"1329"	5298	0	0	5298	51591	0	0	0	16	1	0	0	0	0	1	48	5	1
"1330"	9250	0	0	1200	17460	0	0	0	14	1	0	0	0	1	0	35	1	0
"1331"	50725	725	0	1000	34353	102000	153000	51000	17	0	0	0	0	0	1	41	2	0
"1332"	14500	0	0	2500	-9	111000	111000	0	14	0	0	0	0	1	0	40	7	1
"1333"	0	0	0	0	26535	0	0	0	14	0	0	0	0	1	0	32	4	1
"1334"	-4542	0	0	20	15684	0	0	0	16	0	0	0	0	0	1	34	1	0
"1335"	20750	0	0	1250	55305	56000	70000	14000	15	0	1	0	0	1	0	28	3	1
"1336"	-4667	0	0	0	7776	0	14000	14000	8	0	0	1	0	0	0	60	1	0
"1337"	3667	0	0	2336	22182	0	0	0	11	0	1	1	0	0	0	26	8	1
"1338"	180899	0	0	5899	38595	0	175000	175000	12	0	1	0	1	0	0	57	2	1
"1339"	1779	0	0	1100	27150	0	0	0	12	0	0	0	1	0	0	31	3	0
"1340"	-22480	0	0	720	44775	0	0	0	16	0	0	0	0	0	1	34	4	1
"1341"	2700	0	0	200	12255	0	0	0	12	0	0	0	1	0	0	31	1	0
"1342"	2400	0	0	900	45231	103000	108000	5000	13	0	0	0	0	1	0	40	3	0
"1343"	-2035	0	0	15	6312	0	0	0	11	0	0	1	0	0	0	32	1	0
"1344"	134200	16000	0	2800	63303	74600	220000	145400	12	0	0	0	1	0	0	31	4	1
"1345"	450	0	0	300	13506	0	0	0	11	0	0	1	0	0	0	25	2	0
"1346"	-13968	0	0	1032	52215	0	0	0	14	0	0	0	0	1	0	50	5	1
"1347"	1500	0	0	1200	42552	39000	42000	3000	16	0	1	0	0	0	1	38	3	1
"1348"	97333	5533	0	92300	44799	0	0	0	12	0	0	0	1	0	0	63	2	1
"1349"	29200	0	0	2500	51984	55500	80000	24500	14	0	1	0	0	1	0	28	2	1
"1350"	4000	0	0	10000	83925	0	0	0	12	1	0	0	1	0	0	37	1	0
"1351"	-9602	0	0	98	11667	0	0	0	12	1	0	0	1	0	0	32	1	0
"1352"	12000	0	0	2000	17829	0	10000	10000	12	0	1	0	1	0	0	45	2	1
"1353"	-1425	0	0	125	24645	12500	12500	0	11	1	0	1	0	0	0	45	5	1
"1354"	45428	0	0	428	21657	18000	60000	42000	8	0	0	1	0	0	0	64	2	1
"1355"	67000	0	0	500	24030	103000	170000	67000	13	0	0	0	0	1	0	31	2	0
"1356"	63861	0	0	7000	35277	0	0	0	12	0	1	0	1	0	0	60	3	1
"1357"	5680	0	0	3030	32928	0	0	0	16	0	0	0	0	0	1	38	2	0
"1358"	-250	0	0	100	20676	0	0	0	14	0	1	0	0	1	0	37	3	1
"1359"	219241	6000	0	74999	42900	138000	240000	102000	14	1	0	0	0	1	0	40	2	0
"1360"	-6500	0	0	0	32220	0	0	0	9	1	0	1	0	0	0	42	1	0
"1361"	16539	0	0	0	21891	25000	39000	14000	8	0	0	1	0	0	0	52	2	0
"1362"	159999	0	0	14999	24900	20000	170000	150000	12	0	0	0	1	0	0	47	2	1
"1363"	20650	0	0	500	15600	15000	35000	20000	12	0	0	0	1	0	0	64	2	1
"1364"	67448	0	0	748	33720	0	70000	70000	12	1	1	0	1	0	0	30	2	1
"1365"	-101	0	0	2899	30165	0	0	0	10	1	0	1	0	0	0	56	3	1
"1366"	949	0	0	1249	16731	0	0	0	12	1	0	0	1	0	0	33	1	0
"1367"	34300	0	0	0	28872	26000	60000	34000	12	1	1	0	1	0	0	32	5	1
"1368"	-5415	0	0	60	24576	0	0	0	12	0	0	0	1	0	0	39	3	0
"1369"	23459	0	0	3059	24915	50000	65000	15000	12	0	0	0	1	0	0	34	7	1
"1370"	33650	0	0	0	16860	0	30000	30000	8	1	0	1	0	0	0	42	1	0
"1371"	4150	800	0	700	46842	0	0	0	14	0	0	0	0	1	0	36	2	1
"1372"	0	0	0	0	2640	0	0	0	9	0	0	1	0	0	0	35	4	0
"1373"	44425	0	0	6750	28383	103000	130000	27000	18	0	0	0	0	0	1	28	1	0
"1374"	6366	0	0	4500	14712	0	0	0	12	1	0	0	1	0	0	31	1	0
"1375"	-3600	0	0	2000	39432	41500	45000	3500	12	0	1	0	1	0	0	47	5	1
"1376"	23700	0	0	350	17340	130000	150000	20000	12	1	0	0	1	0	0	29	1	0
"1377"	5679	0	0	0	31911	0	0	0	18	1	0	0	0	0	1	37	1	0
"1378"	30505	2448	0	2707	35154	38221	55000	16779	12	0	1	0	1	0	0	36	2	1
"1379"	-9700	0	0	700	31476	0	0	0	15	0	1	0	0	1	0	29	2	1
"1380"	14570	6000	0	20	30480	47000	65000	18000	16	1	0	0	0	0	1	36	1	0
"1381"	48800	0	0	7500	12576	0	39000	39000	12	1	0	0	1	0	0	40	2	0
"1382"	308409	0	0	219999	29130	0	85000	85000	13	0	0	0	0	1	0	61	1	0
"1383"	8000	0	0	0	6564	50000	58000	8000	8	0	0	1	0	0	0	55	5	0
"1384"	153480	0	0	305	43044	106000	260000	154000	11	0	1	1	0	0	0	43	7	1
"1385"	0	0	0	0	2400	0	0	0	12	1	0	0	1	0	0	35	1	0
"1386"	-1400	0	0	800	19548	16000	20000	4000	12	0	1	0	1	0	0	55	4	1
"1387"	15788	0	0	3338	25437	60000	72500	12500	12	0	0	0	1	0	0	30	1	0
"1388"	72800	0	0	100	18576	0	75000	75000	11	0	0	1	0	0	0	35	5	1
"1389"	25491	1014	0	106	39138	54400	73000	18600	12	0	1	0	1	0	0	42	3	1
"1390"	-4000	0	0	0	20070	0	0	0	8	1	1	1	0	0	0	52	2	1
"1391"	-14710	0	0	90	9624	0	0	0	12	0	0	0	1	0	0	28	4	1
"1392"	9193	100	0	2833	53151	79000	87000	8000	16	0	1	0	0	0	1	37	4	1
"1393"	56199	0	0	50699	7680	70000	75000	5000	12	1	0	0	1	0	0	38	1	0
"1394"	68650	2500	0	64500	22434	48000	50000	2000	14	0	0	0	0	1	0	53	2	0
"1395"	3500	0	0	500	19680	0	0	0	12	0	1	0	1	0	0	28	2	1
"1396"	-1001	0	0	249	22473	0	0	0	14	0	0	0	0	1	0	43	1	0
"1397"	0	0	0	0	10200	0	0	0	12	0	0	0	1	0	0	44	3	0
"1398"	-1800	0	0	200	25392	28000	30000	2000	12	0	0	0	1	0	0	34	2	1
"1399"	75999	0	0	999	21888	101000	169000	68000	12	0	0	0	1	0	0	53	1	0
"1400"	9396	0	0	0	14040	0	0	0	12	1	0	0	1	0	0	34	1	0
"1401"	63550	0	0	1550	23394	0	70000	70000	9	0	0	1	0	0	0	57	1	0
"1402"	1300	0	0	1300	16269	0	0	0	11	0	0	1	0	0	0	50	5	1
"1403"	10000	0	0	15000	21306	122000	122000	0	12	0	1	0	1	0	0	26	3	1
"1404"	21200	0	0	200	43209	80000	100000	20000	14	0	0	0	0	1	0	38	3	1
"1405"	4000	0	0	0	20940	0	0	0	12	0	1	0	1	0	0	28	4	1
"1406"	26600	0	0	5200	71310	77000	90000	13000	16	0	1	0	0	0	1	35	4	1
"1407"	141048	0	0	30048	31803	80000	190000	110000	9	0	0	1	0	0	0	52	3	1
"1408"	22385	0	0	2410	37146	34000	49500	15500	18	1	0	0	0	0	1	43	2	0
"1409"	91300	10000	0	1300	49866	39000	100000	61000	12	0	0	0	1	0	0	56	3	1
"1410"	13003	0	0	103	23238	34000	47500	13500	12	0	1	0	1	0	0	32	3	1
"1411"	13379	0	0	2729	53565	20250	35000	14750	12	1	1	0	1	0	0	39	3	1
"1412"	12465	0	0	8240	12825	24000	24000	0	14	0	0	0	0	1	0	54	2	0
"1413"	206049	4000	0	2049	32568	150000	300000	150000	17	0	1	0	0	0	1	47	4	1
"1414"	275350	0	0	1250	34059	0	75000	75000	12	0	0	0	1	0	0	47	3	1
"1415"	205010	0	0	38010	26664	0	159000	159000	12	0	0	0	1	0	0	61	3	1
"1416"	4900	0	0	1500	16290	0	0	0	12	0	0	0	1	0	0	33	1	0
"1417"	-2154	0	0	0	8148	0	0	0	14	0	0	0	0	1	0	26	3	0
"1418"	99998	0	0	14198	32232	60000	80000	20000	18	0	0	0	0	0	1	50	1	0
"1419"	27035	0	0	35	40326	64000	90000	26000	11	0	1	1	0	0	0	48	4	1
"1420"	-1000	0	0	0	22410	0	0	0	13	0	0	0	0	1	0	44	3	0
"1421"	-300	0	0	0	16200	0	0	0	14	1	0	0	0	1	0	37	1	0
"1422"	105700	0	0	3200	21672	88000	175000	87000	9	0	0	1	0	0	0	34	5	1
"1423"	8071	0	0	571	32460	76000	80000	4000	12	0	1	0	1	0	0	55	2	1
"1424"	9825	100	0	1750	36549	81000	90000	9000	17	0	0	0	0	0	1	33	1	0
"1425"	18877	0	0	2237	27684	0	0	0	12	0	1	0	1	0	0	40	3	1
"1426"	0	0	0	0	17400	0	0	0	14	0	0	0	0	1	0	60	3	1
"1427"	30080	0	0	430	41808	36900	60000	23100	14	0	1	0	0	1	0	27	2	1
"1428"	9750	0	0	10650	21747	0	0	0	12	0	0	0	1	0	0	59	4	1
"1429"	55691	0	0	16	16800	0	50000	50000	10	1	0	1	0	0	0	40	2	0
"1430"	2000	0	0	1000	11424	0	0	0	16	1	0	0	0	0	1	43	1	0
"1431"	1849	0	0	399	17364	0	0	0	12	0	0	0	1	0	0	38	2	0
"1432"	105434	8000	0	7499	35772	12000	100000	88000	13	0	0	0	0	1	0	56	2	1
"1433"	234424	13000	0	13499	37539	0	90000	90000	15	0	0	0	0	1	0	55	1	0
"1434"	-435	0	0	695	10035	0	0	0	12	1	0	0	1	0	0	45	1	0
"1435"	11155	0	0	2430	22350	0	0	0	16	0	0	0	0	0	1	35	1	0
"1436"	3450	0	0	100	25683	130000	130000	0	13	0	0	0	0	1	0	38	3	0
"1437"	4080	0	0	60	44700	0	0	0	18	0	1	0	0	0	1	33	5	1
"1438"	84552	0	0	7000	76872	85000	160000	75000	18	0	1	0	0	0	1	45	4	1
"1439"	4791	0	0	31	15174	11440	17000	5560	12	0	0	0	1	0	0	29	4	0
"1440"	2666	0	0	0	4080	0	0	0	14	0	0	0	0	1	0	55	2	0
"1441"	352200	3000	0	64100	92790	18900	100000	81100	14	0	1	0	0	1	0	56	2	1
"1442"	98799	0	0	28498	11451	0	75000	75000	12	0	0	0	1	0	0	50	3	1
"1443"	16999	0	0	14999	55524	0	0	0	13	0	1	0	0	1	0	62	3	1
"1444"	500	0	0	0	8199	0	0	0	11	1	0	1	0	0	0	34	1	0
"1445"	24700	0	0	300	7836	0	25000	25000	15	0	0	0	0	1	0	39	4	1
"1446"	136225	0	0	80000	14058	0	50000	50000	14	0	0	0	0	1	0	45	3	0
"1447"	63000	0	0	24500	35061	0	0	0	12	0	1	0	1	0	0	41	3	1
"1448"	8835	0	0	600	35955	22000	27000	5000	6	0	0	1	0	0	0	32	2	1
"1449"	0	0	0	0	7800	0	0	0	6	0	0	1	0	0	0	57	1	0
"1450"	6000	0	0	4700	18582	0	0	0	12	0	0	0	1	0	0	35	1	0
"1451"	29892	0	0	392	21138	0	30000	30000	12	0	0	0	1	0	0	64	2	1
"1452"	75800	0	0	50	10770	0	75000	75000	12	0	0	0	1	0	0	45	3	0
"1453"	20425	0	0	5700	22737	66000	77000	11000	15	0	0	0	0	1	0	47	2	0
"1454"	72500	2000	0	500	24681	140000	200000	60000	16	0	1	0	0	0	1	40	4	1
"1455"	45980	7000	0	1030	47637	13500	40000	26500	13	1	0	0	0	1	0	48	2	0
"1456"	-88	0	0	0	25500	0	0	0	4	0	1	1	0	0	0	43	5	1
"1457"	130020	0	0	20	19089	0	130000	130000	12	0	0	0	1	0	0	58	3	0
"1458"	258500	0	0	28500	9903	75000	300000	225000	12	0	0	0	1	0	0	52	1	0
"1459"	14841	0	0	10900	25860	47000	47000	0	16	0	0	0	0	0	1	26	1	0
"1460"	222350	5000	0	5300	20340	18900	190000	171100	14	1	0	0	0	1	0	49	2	0
"1461"	13200	0	0	0	6408	53000	60000	7000	4	0	0	1	0	0	0	41	3	1
"1462"	4810	0	0	610	9792	18000	25000	7000	12	0	0	0	1	0	0	34	2	0
"1463"	-1841	0	0	5109	3207	0	0	0	17	1	0	0	0	0	1	30	1	0
"1464"	10244	0	0	9	15393	11000	41000	30000	10	0	0	1	0	0	0	64	3	1
"1465"	390863	50000	0	0	54600	110000	250000	140000	12	0	0	0	1	0	0	52	4	0
"1466"	242999	15000	0	7999	53382	0	100000	100000	18	0	0	0	0	0	1	58	4	1
"1467"	64870	0	0	51500	14538	86000	100000	14000	12	0	0	0	1	0	0	55	1	0
"1468"	600	0	0	600	46386	0	0	0	16	0	1	0	0	0	1	34	4	1
"1469"	0	0	0	0	7113	0	0	0	12	0	1	0	1	0	0	53	5	1
"1470"	110852	4000	0	54600	80085	34000	52000	18000	16	0	1	0	0	0	1	38	3	1
"1471"	202333	0	0	0	17091	0	0	0	12	1	0	0	1	0	0	46	5	1
"1472"	9384	0	0	1584	29421	0	0	0	14	0	1	0	0	1	0	28	2	1
"1473"	61812	46338	0	7374	29841	33000	33000	0	18	0	0	0	0	0	1	62	1	0
"1474"	252000	0	0	12000	48600	60000	300000	240000	16	0	0	0	0	0	1	62	4	1
"1475"	850	0	0	850	16116	0	0	0	13	0	0	0	0	1	0	26	3	1
"1476"	0	0	0	0	14280	0	0	0	16	0	0	0	0	0	1	56	1	0
"1477"	38874	0	0	13499	15636	13500	38000	24500	9	0	0	1	0	0	0	56	2	0
"1478"	2865	0	0	1115	23250	0	0	0	12	1	0	0	1	0	0	25	1	0
"1479"	102049	0	0	4249	39420	20000	65000	45000	14	0	1	0	0	1	0	38	4	1
"1480"	15000	0	0	15000	52200	0	0	0	16	0	0	0	0	0	1	32	4	1
"1481"	20875	0	0	3525	55845	126000	145000	19000	12	0	1	0	1	0	0	29	2	1
"1482"	2000	0	0	0	9720	0	2000	2000	8	0	0	1	0	0	0	58	4	1
"1483"	500	0	0	200	15810	0	0	0	12	1	0	0	1	0	0	25	1	0
"1484"	49599	16500	0	3499	58938	65000	89000	24000	16	0	1	0	0	0	1	42	3	1
"1485"	950	0	0	200	5214	0	0	0	12	0	0	0	1	0	0	48	2	0
"1486"	30400	0	0	0	53664	62000	85000	23000	16	0	1	0	0	0	1	32	2	1
"1487"	-800	0	0	300	20400	0	0	0	12	1	0	0	1	0	0	26	1	0
"1488"	29650	4300	0	850	45420	32000	42000	10000	14	0	1	0	0	1	0	35	3	1
"1489"	109900	0	0	8400	15141	48000	60000	12000	12	0	0	0	1	0	0	47	2	1
"1490"	22005	0	0	5	33360	0	26000	26000	12	1	1	0	1	0	0	36	4	1
"1491"	12814	0	0	1164	47748	65000	74500	9500	14	0	1	0	0	1	0	49	3	1
"1492"	0	0	0	0	9960	0	0	0	12	1	1	0	1	0	0	45	4	1
"1493"	43225	0	0	35000	41250	0	0	0	16	1	0	0	0	0	1	48	1	0
"1494"	6942	0	0	300	15018	0	0	0	12	0	0	0	1	0	0	37	3	0
"1495"	235200	5000	0	26050	45012	75000	275000	200000	18	0	0	0	0	0	1	41	1	0
"1496"	26800	0	0	3300	73578	107000	125000	18000	12	0	0	0	1	0	0	36	5	1
"1497"	-425	0	0	0	27888	0	0	0	6	1	1	1	0	0	0	32	6	1
"1498"	25020	0	0	20	31356	83000	105000	22000	12	0	0	0	1	0	0	41	4	1
"1499"	16800	700	0	3000	29106	86000	100000	14000	16	0	1	0	0	0	1	34	4	1
"1500"	-9360	0	0	40	24057	25000	25000	0	12	0	1	0	1	0	0	44	5	1
"1501"	10157	0	0	15	39837	20000	30000	10000	12	0	1	0	1	0	0	38	4	1
"1502"	-300	0	0	2400	10698	0	0	0	14	0	0	0	0	1	0	28	5	1
"1503"	335674	4875	0	184599	83274	150000	300000	150000	14	0	0	0	0	1	0	34	5	1
"1504"	87828	1037	0	8763	56118	150000	225000	75000	16	1	0	0	0	0	1	36	1	0
"1505"	51905	0	0	3799	22200	22000	65000	43000	12	0	0	0	1	0	0	50	1	0
"1506"	8300	0	0	800	31488	0	0	0	16	0	1	0	0	0	1	26	2	1
"1507"	200874	0	0	20699	20325	0	175000	175000	12	0	0	0	1	0	0	54	2	0
"1508"	24172	0	0	800	23508	30000	40000	10000	12	0	1	0	1	0	0	32	4	1
"1509"	50000	0	0	0	19080	0	50000	50000	12	0	0	0	1	0	0	64	3	1
"1510"	79000	0	0	0	21096	150000	225000	75000	12	0	1	0	1	0	0	41	5	1
"1511"	4350	0	0	3000	16218	0	0	0	16	1	0	0	0	0	1	40	1	0
"1512"	0	0	0	0	9096	0	0	0	12	0	0	0	1	0	0	45	1	0
"1513"	95	0	0	95	48450	49000	49000	0	12	0	0	0	1	0	0	52	4	1
"1514"	1506	0	0	6	5610	0	0	0	12	0	0	0	1	0	0	49	2	0
"1515"	0	0	0	0	10524	0	0	0	14	0	0	0	0	1	0	37	3	0
"1516"	32700	0	0	500	24486	0	28000	28000	6	0	1	1	0	0	0	41	4	1
"1517"	380199	6800	0	499	88083	70000	300000	230000	15	0	0	0	0	1	0	53	3	1
"1518"	1400	0	0	0	5160	0	0	0	12	1	0	0	1	0	0	33	1	0
"1519"	59800	0	0	0	9180	0	60000	60000	14	0	0	0	0	1	0	44	4	0
"1520"	-1250	0	0	2000	23004	0	0	0	14	1	0	0	0	1	0	25	3	0
"1521"	16875	0	0	0	13770	0	20000	20000	12	0	0	0	1	0	0	46	4	1
"1522"	63561	0	0	100	10200	15000	70000	55000	9	0	0	1	0	0	0	46	2	0
"1523"	120000	14000	0	28000	105783	16000	60000	44000	12	0	0	0	1	0	0	59	2	1
"1524"	-8600	0	0	300	17400	0	0	0	16	0	0	0	0	0	1	35	1	0
"1525"	110052	0	0	23802	26109	11000	100000	89000	12	1	0	0	1	0	0	64	1	0
"1526"	51269	0	0	3869	17256	12000	55000	43000	10	0	0	1	0	0	0	64	2	1
"1527"	25398	0	0	6798	44502	37000	48000	11000	12	0	1	0	1	0	0	30	5	1
"1528"	49200	0	0	4200	44400	45000	100000	55000	16	1	0	0	0	0	1	38	1	0
"1529"	60300	47500	0	12900	110181	0	0	0	12	0	1	0	1	0	0	38	5	1
"1530"	25675	0	0	26500	91500	0	0	0	18	0	0	0	0	0	1	30	1	0
"1531"	28550	0	0	100	43080	40000	70000	30000	12	0	1	0	1	0	0	35	4	1
"1532"	44979	4000	0	7000	21030	0	0	0	16	1	0	0	0	0	1	27	1	0
"1533"	13200	0	0	200	12192	20000	32000	12000	13	0	0	0	0	1	0	32	4	0
"1534"	25318	5091	0	102	52647	57000	70000	13000	13	0	1	0	0	1	0	40	3	1
"1535"	1340	0	0	340	20811	0	0	0	7	0	1	1	0	0	0	32	3	1
"1536"	147150	40000	0	24500	32856	0	78000	78000	17	0	0	0	0	0	1	53	1	0
"1537"	-1475	0	0	100	8250	0	0	0	14	0	0	0	0	1	0	25	1	0
"1538"	45299	0	0	8999	24612	115000	150000	35000	6	1	0	1	0	0	0	33	5	0
"1539"	1200	0	0	200	14754	62000	62000	0	1	0	0	1	0	0	0	63	5	0
"1540"	1505	0	0	5	13911	0	0	0	10	0	0	1	0	0	0	45	2	0
"1541"	54499	0	0	14999	32880	0	62000	62000	18	1	0	0	0	0	1	48	2	0
"1542"	-19840	0	0	160	25002	0	0	0	12	0	1	0	1	0	0	31	4	1
"1543"	3457	0	0	382	6753	2300	6000	3700	4	0	0	1	0	0	0	63	2	1
"1544"	34600	19000	0	1600	42618	66000	80000	14000	18	0	0	0	0	0	1	45	5	1
"1545"	172243	0	0	2000	17880	0	165000	165000	9	0	0	1	0	0	0	57	1	0
"1546"	-35916	0	0	2084	79392	65000	78000	13000	16	0	1	0	0	0	1	46	3	1
"1547"	29600	0	0	150	14982	1300	30000	28700	12	0	0	0	1	0	0	34	2	0
"1548"	-11745	0	0	200	39642	0	0	0	18	0	1	0	0	0	1	28	3	1
"1549"	-4200	0	0	5000	61830	0	0	0	16	1	1	0	0	0	1	25	2	1
"1550"	60520	0	0	20	6885	0	60000	60000	12	0	0	0	1	0	0	57	2	0
"1551"	-248950	0	0	3850	53514	0	25000	25000	10	0	1	1	0	0	0	42	4	1
"1552"	-16447	0	0	7500	30000	0	0	0	18	0	0	0	0	0	1	30	1	1
"1553"	188513	0	0	8600	79500	0	120000	120000	16	0	0	0	0	0	1	33	4	1
"1554"	132434	7536	0	4898	103449	40000	160000	120000	18	0	1	0	0	0	1	61	2	1
"1555"	40600	0	0	600	46071	24000	55000	31000	12	0	1	0	1	0	0	45	4	1
"1556"	24900	0	0	2000	36060	95000	110000	15000	12	0	1	0	1	0	0	51	3	1
"1557"	94899	30000	0	899	35550	0	53000	53000	11	0	1	1	0	0	0	60	2	1
"1558"	439599	63000	0	1599	23136	0	80000	80000	12	0	0	0	1	0	0	64	2	1
